segment_id,road,road_canonical,highway,km,mid_lon,mid_lat,czones,crashes_total,crashes_fatal,wl_points,wl_events,cv_images,cv_detections,cv_damage_per_frame,n_sources
vikas-marg_1102492740_0,Vikas Marg,Vikas Marg,primary,0.423,77.278425,28.631042,,,,,,0,,,0
abdul-gaffar-khan-marg_1103055061_0,Abdul Gaffar Khan Marg,Abdul Gaffar Khan Marg,primary,0.813,77.157741,28.522086,,,,,,0,,,0
abdul-gaffar-khan-marg_1103055062_0,Abdul Gaffar Khan Marg,Abdul Gaffar Khan Marg,primary,0.009,77.155493,28.524663,,,,,,0,,,0
outer-ring-road_1103164483_0,Outer Ring Road,Outer Ring Road,primary,0.704,77.145702,28.728029,,,,,,0,,,0
delhi-dehradun-expressway_1107023884_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,1.082,77.260633,28.735888,,,,,,0,,,0
delhi-dehradun-expressway_1107023884_1,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,1.018,77.258217,28.719248,,,,,,0,,,0
delhi-dehradun-expressway_1107023884_2,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.258,77.257925,28.717164,,,,,,0,,,0
unnamed_1108463529_0,unnamed,unnamed,primary,0.037,77.081863,28.631574,1,4,3,,,0,,,1
unnamed_1108463530_0,unnamed,unnamed,primary,0.043,77.081558,28.631744,,,,,,0,,,0
outer-ring-road_1108471045_0,Outer Ring Road,Outer Ring Road,primary,0.496,77.10179,28.693152,,,,,,0,,,0
outer-ring-road_1108471047_0,Outer Ring Road,Outer Ring Road,primary,0.58,77.101699,28.693364,,,,,,0,,,0
outer-ring-road_1108471048_0,Outer Ring Road,Outer Ring Road,primary,0.012,77.105539,28.694364,,,,,,0,,,0
outer-ring-road_1108471050_0,Outer Ring Road,Outer Ring Road,primary,0.012,77.105462,28.694138,,,,,,0,,,0
unnamed_1108471051_0,unnamed,unnamed,primary,0.022,77.105027,28.69423,,,,,,0,,,0
outer-ring-road_1108471053_0,Outer Ring Road,Outer Ring Road,primary,0.196,77.1075,28.694947,,,,,,0,,,0
outer-ring-road_1108471055_0,Outer Ring Road,Outer Ring Road,primary,0.013,77.108226,28.695149,,,,,,0,,,0
unnamed_1108471057_0,unnamed,unnamed,primary,0.023,77.1075,28.694947,,,,,,0,,,0
aurobindo-marg_1109186873_0,Aurobindo Marg,Aurobindo Marg,trunk,0.924,77.198673,28.538834,,,,,,8,2,0.25,1
unnamed_1109187905_0,unnamed,unnamed,primary,0.027,77.215112,28.517892,,,,,,0,,,0
unnamed_1115912306_0,unnamed,unnamed,trunk,0.038,77.289346,28.60289,,,,,,0,,,0
unnamed_1115912308_0,unnamed,unnamed,trunk,0.038,77.289365,28.603066,,,,,,0,,,0
mehrauli-badarpur-road_1115923369_0,Mehrauli Badarpur Road,Mehrauli Badarpur Road,primary,0.306,77.252347,28.511726,,,,,,8,0,0.0,1
urban-extension-road-ii_1116285354_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.89,77.049942,28.55503,,,,,,8,1,0.125,1
urban-extension-road-ii_1116285355_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.798,77.053904,28.551474,,,,1,3,8,0,0.0,2
urban-extension-road-ii_1116296122_0,Urban Extension Road-II,Urban Extension Road-II,trunk,1.133,77.010369,28.568469,,,,,,0,,,0
urban-extension-road-ii_1116296122_1,Urban Extension Road-II,Urban Extension Road-II,trunk,0.487,77.018786,28.565357,,,,,,0,,,0
urban-extension-road-ii_1116296123_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.102,77.007374,28.572657,,,,,,0,,,0
urban-extension-road-ii_1116296124_0,Urban Extension Road-II,Urban Extension Road-II,trunk,1.006,77.012508,28.567028,,,,,,0,,,0
urban-extension-road-ii_1116296124_1,Urban Extension Road-II,Urban Extension Road-II,trunk,0.618,77.008803,28.56979,,,,,,0,,,0
urban-extension-road-ii_1116296125_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.095,77.006999,28.573362,,,,,,0,,,0
urban-extension-road-ii_1116296127_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.72,77.009129,28.592953,,,,,,0,,,0
urban-extension-road-ii_1116296128_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.716,77.009105,28.595872,,,,,,0,,,0
urban-extension-road-ii_1116296129_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.573,77.008576,28.588889,,,,,,0,,,0
urban-extension-road-ii_1116296130_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.577,77.008598,28.588522,,,,,,0,,,0
urban-extension-road-ii_1116314392_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.453,77.009158,28.598718,,,,,,0,,,0
urban-extension-road-ii_1116314393_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.447,77.009271,28.598752,,,,,,0,,,0
unnamed_1116321334_0,unnamed,unnamed,trunk,1.02,77.045096,28.548655,,,,,,0,,,0
unnamed_1116321334_1,unnamed,unnamed,trunk,0.15,77.049868,28.553957,,,,,,8,0,0.0,1
dwarka-expressway_1116323022_0,Dwarka Expressway,Dwarka Expressway,trunk,1.335,77.043852,28.546935,,,,,,0,,,0
unnamed_1116323023_0,unnamed,unnamed,trunk,0.276,77.045881,28.548562,,,,,,0,,,0
dwarka-expressway_1116324313_0,Dwarka Expressway,Dwarka Expressway,trunk,1.031,77.029894,28.525624,,,,,,0,,,0
dwarka-expressway_1116324313_1,Dwarka Expressway,Dwarka Expressway,trunk,1.254,77.023051,28.51824,,,,,,0,,,0
dwarka-expressway_1116324313_2,Dwarka Expressway,Dwarka Expressway,trunk,1.084,77.013785,28.507666,,,,,,8,0,0.0,1
dwarka-expressway_1116324313_3,Dwarka Expressway,Dwarka Expressway,trunk,1.022,77.009877,28.503215,,,,,,8,0,0.0,1
dwarka-expressway_1116324313_4,Dwarka Expressway,Dwarka Expressway,trunk,1.168,76.999947,28.493555,,,,,,8,0,0.0,1
dwarka-expressway_1116324313_5,Dwarka Expressway,Dwarka Expressway,trunk,1.282,76.995262,28.488983,,,,,,8,0,0.0,1
dwarka-expressway_1116324313_6,Dwarka Expressway,Dwarka Expressway,trunk,1.117,76.987722,28.4817,,,,,,8,1,0.125,1
dwarka-expressway_1116324313_7,Dwarka Expressway,Dwarka Expressway,trunk,1.106,76.977951,28.473178,,,,,,8,0,0.0,1
dwarka-expressway_1116324313_8,Dwarka Expressway,Dwarka Expressway,trunk,0.37,76.972213,28.467901,,,,,,8,0,0.0,1
dwarka-expressway_1116324314_0,Dwarka Expressway,Dwarka Expressway,trunk,1.013,76.974976,28.470701,,,,,,8,0,0.0,1
dwarka-expressway_1116324314_1,Dwarka Expressway,Dwarka Expressway,trunk,1.304,76.980866,28.475909,,,,,,8,0,0.0,1
dwarka-expressway_1116324314_2,Dwarka Expressway,Dwarka Expressway,trunk,1.115,76.993401,28.487383,,,,,,8,0,0.0,1
dwarka-expressway_1116324314_3,Dwarka Expressway,Dwarka Expressway,trunk,1.356,76.998414,28.492317,,,,,,8,0,0.0,1
dwarka-expressway_1116324314_4,Dwarka Expressway,Dwarka Expressway,trunk,1.146,77.008059,28.501368,,,,,,8,0,0.0,1
dwarka-expressway_1116324314_5,Dwarka Expressway,Dwarka Expressway,trunk,1.203,77.014396,28.508555,,,,,,8,0,0.0,1
dwarka-expressway_1116324314_6,Dwarka Expressway,Dwarka Expressway,trunk,1.266,77.022898,28.518328,,,,,,0,,,0
dwarka-expressway_1116324314_7,Dwarka Expressway,Dwarka Expressway,trunk,1.013,77.029571,28.525498,,,,,,0,,,0
urban-extension-road-ii_1116331827_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.473,77.012645,28.70617,,,,,,0,,,0
urban-extension-road-ii_1116331828_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.423,77.036986,28.72141,,,,,,0,,,0
urban-extension-road-ii_1116331829_0,Urban Extension Road-II,Urban Extension Road-II,trunk,1.022,77.023542,28.722493,,,,,,0,,,0
urban-extension-road-ii_1116331830_0,Urban Extension Road-II,Urban Extension Road-II,trunk,1.114,77.035317,28.721018,,,,,,0,,,0
urban-extension-road-ii_1116331831_0,Urban Extension Road-II,Urban Extension Road-II,trunk,1.015,77.020399,28.689084,,,,,,0,,,0
urban-extension-road-ii_1116331831_1,Urban Extension Road-II,Urban Extension Road-II,trunk,0.479,77.016912,28.682297,,,,,,0,,,0
urban-extension-road-ii_1116331832_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.614,77.012806,28.706177,,,,,,0,,,0
urban-extension-road-ii_1118476439_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.935,77.029815,28.559945,,,,,,0,,,0
urban-extension-road-ii_1118476443_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.137,77.05311,28.552658,,,,,,8,0,0.0,1
nh344m_1118607541_0,NH344M,NH344M,trunk,1.051,77.08769,28.798259,,,,,,0,,,0
nh344m_1118607542_0,NH344M,NH344M,trunk,0.934,77.086014,28.797114,,,,,,0,,,0
unnamed_1118629647_0,unnamed,unnamed,primary,0.031,77.113651,28.805464,,,,,,0,,,0
unnamed_1118629648_0,unnamed,unnamed,primary,0.516,77.110957,28.804999,,,,,,0,,,0
unnamed_1118629649_0,unnamed,unnamed,primary,0.511,77.110616,28.805351,,,,,,0,,,0
unnamed_1118635865_0,unnamed,unnamed,primary,0.403,77.100736,28.803051,,,,,,0,,,0
unnamed_1118635866_0,unnamed,unnamed,primary,0.265,77.098358,28.80194,,,,,,0,,,0
unnamed_1118659679_0,unnamed,unnamed,primary,0.75,77.021307,28.69004,,,,,,0,,,0
urban-extension-road-ii_1118684653_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.076,77.003417,28.659724,,,,,,0,,,0
urban-extension-road-ii_1118684654_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.075,77.003274,28.659082,,,,,,0,,,0
dwarka-expressway_1118691951_0,Dwarka Expressway,Dwarka Expressway,trunk,0.835,77.052819,28.552376,,,,,,8,0,0.0,1
urban-extension-road-ii_1118696675_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.561,77.005105,28.662226,,,,,,0,,,0
urban-extension-road-ii_1118696959_0,Urban Extension Road-II,Urban Extension Road-II,trunk,1.039,77.016794,28.684333,,,,,,0,,,0
urban-extension-road-ii_1118696959_1,Urban Extension Road-II,Urban Extension Road-II,trunk,0.446,77.021356,28.691616,,,,,,0,,,0
unnamed_1118711478_0,unnamed,unnamed,primary,0.063,77.09627,28.801801,,,,,,0,,,0
unnamed_1118711479_0,unnamed,unnamed,primary,1.066,77.090832,28.799542,,,,,,0,,,0
unnamed_1118711479_1,unnamed,unnamed,primary,1.031,77.077866,28.793643,,,,,,0,,,0
unnamed_1118711479_2,unnamed,unnamed,primary,0.839,77.074255,28.789269,,,,,,0,,,0
unnamed_1118711480_0,unnamed,unnamed,primary,1.012,77.075103,28.79157,,,,,,0,,,0
unnamed_1118711480_1,unnamed,unnamed,primary,1.082,77.085414,28.797249,,,,,,0,,,0
unnamed_1118711480_2,unnamed,unnamed,primary,0.877,77.092787,28.800847,,,,,,0,,,0
unnamed_1118711485_0,unnamed,unnamed,primary,0.068,77.072087,28.786484,,,,,,0,,,0
unnamed_1118711486_0,unnamed,unnamed,primary,0.062,77.072153,28.785698,,,,,,0,,,0
urban-extension-road-ii_1118729613_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.146,77.012963,28.708197,,,,,,0,,,0
urban-extension-road-ii_1118729614_0,Urban Extension Road-II,Urban Extension Road-II,trunk,1.001,77.023594,28.722345,,,,,,0,,,0
urban-extension-road-ii_1118729615_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.02,77.017595,28.715926,,,,,,0,,,0
urban-extension-road-ii_1118729616_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.021,77.017526,28.716155,,,,,,0,,,0
urban-extension-road-ii_1118729617_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.674,77.032736,28.721591,,,,,,0,,,0
urban-extension-road-ii_1118729618_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.034,77.027873,28.722516,,,,,,0,,,0
urban-extension-road-ii_1118729620_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.032,77.02751,28.722431,,,,,,0,,,0
urban-extension-road-ii_1118729622_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.459,76.99999,28.653342,,,,,,0,,,0
urban-extension-road-ii_1118729623_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.466,76.999685,28.65223,,,,,,0,,,0
urban-extension-road-ii_1118729626_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.072,76.998878,28.649841,,,,,,0,,,0
urban-extension-road-ii_1118729627_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.071,76.998915,28.650367,,,,,,0,,,0
urban-extension-road-ii_1118736284_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.751,77.042424,28.72908,,,,,,0,,,0
urban-extension-road-ii_1118736285_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.751,77.04253,28.729032,,,,,,0,,,0
urban-extension-road-ii_1118736287_0,Urban Extension Road-II,Urban Extension Road-II,trunk,1.587,77.049661,28.742389,,,,,,0,,,0
urban-extension-road-ii_1118736287_1,Urban Extension Road-II,Urban Extension Road-II,trunk,0.591,77.056748,28.755442,,,,,,0,,,0
urban-extension-road-ii_1118736288_0,Urban Extension Road-II,Urban Extension Road-II,trunk,1.039,77.05487,28.751671,,,,,,0,,,0
urban-extension-road-ii_1118736288_1,Urban Extension Road-II,Urban Extension Road-II,trunk,1.132,77.049017,28.740907,,,,,,0,,,0
urban-extension-road-ii_1118738462_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.842,77.059636,28.763563,,,,,,0,,,0
urban-extension-road-ii_1118738463_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.84,77.059788,28.763541,,,,,,0,,,0
dwarka-expressway_1118834166_0,Dwarka Expressway,Dwarka Expressway,trunk,1.013,77.052537,28.552886,,,,,,8,0,0.0,1
bharthal-railway-underpass_1118834168_0,Bharthal Railway Underpass,Bharthal Railway Underpass,trunk,0.163,77.059965,28.546099,,,,,,8,0,0.0,1
bharthal-railway-underpass_1118834169_0,Bharthal Railway Underpass,Bharthal Railway Underpass,trunk,0.148,77.058459,28.546595,,,,,,8,0,0.0,1
urban-extension-road-ii_1118909931_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.052,77.000758,28.654832,,,,,,0,,,0
urban-extension-road-ii_1118909932_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.053,77.000676,28.654399,,,,,,0,,,0
urban-extension-road-ii_1118959400_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.595,77.038735,28.560361,,,,,,8,0,0.0,1
urban-extension-road-ii_1118959401_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.603,77.039517,28.560332,,,,,,8,1,0.125,1
urban-extension-road-ii_1118959402_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.384,77.043737,28.558763,,,,,,8,2,0.25,1
urban-extension-road-ii_1118959403_0,Urban Extension Road-II,Urban Extension Road-II,trunk,0.416,77.044464,28.558514,,,,,,8,3,0.375,1
dwarka-expressway_1118959406_0,Dwarka Expressway,Dwarka Expressway,trunk,0.241,77.048865,28.552864,,,,,,8,1,0.125,1
dwarka-expressway_1118978390_0,Dwarka Expressway,Dwarka Expressway,trunk,0.255,77.046877,28.54998,,,,,,4,0,0.0,1
unnamed_1118978392_0,unnamed,unnamed,trunk,0.678,77.038502,28.540223,,,,2,2,0,,,1
unnamed_1118986180_0,unnamed,unnamed,trunk,0.665,77.037621,28.539973,,,,,,0,,,0
unnamed_1118986182_0,unnamed,unnamed,trunk,0.372,77.042275,28.5456,,,,,,0,,,0
bharthal-railway-underpass_1119296371_0,Bharthal Railway Underpass,Bharthal Railway Underpass,trunk,0.051,77.060452,28.545931,,,,,,8,3,0.375,1
bharthal-railway-underpass_1119296372_0,Bharthal Railway Underpass,Bharthal Railway Underpass,trunk,0.109,77.060266,28.545507,,,,,,8,0,0.0,1
bharthal-railway-underpass_1119296373_0,Bharthal Railway Underpass,Bharthal Railway Underpass,trunk,0.091,77.057671,28.54703,,,,,,8,0,0.0,1
bharthal-railway-underpass_1119296374_0,Bharthal Railway Underpass,Bharthal Railway Underpass,trunk,0.077,77.058619,28.546962,,,,,,8,0,0.0,1
unnamed_1123531345_0,unnamed,unnamed,primary,0.102,77.265813,28.581437,,,,,,0,,,0
grand-trunk-road_1125550297_0,Grand Trunk Road,Grand Trunk Road,trunk,0.963,77.12756,28.841245,,,,,,0,,,0
grand-trunk-road_1125550298_0,Grand Trunk Road,Grand Trunk Road,trunk,0.011,77.128817,28.835081,,,,,,0,,,0
grand-trunk-road_1125550299_0,Grand Trunk Road,Grand Trunk Road,trunk,1.027,77.131522,28.826812,,,,,,0,,,0
grand-trunk-road_1125550299_1,Grand Trunk Road,Grand Trunk Road,trunk,0.551,77.132946,28.822202,,,,,,0,,,0
grand-trunk-road_1125550300_0,Grand Trunk Road,Grand Trunk Road,trunk,0.011,77.12904,28.835024,,,,,,0,,,0
nh344m_1125578860_0,NH344M,NH344M,trunk,0.103,77.082406,28.795724,,,,,,0,,,0
nh344m_1125578861_0,NH344M,NH344M,trunk,0.106,77.081462,28.795226,,,,,,0,,,0
unnamed_1125820030_0,unnamed,unnamed,trunk,0.022,77.13155,28.485011,,,,,,0,,,0
mathura-road_1125820041_0,Mathura Road,Mathura Road,primary,0.172,77.299343,28.508597,,,,,,3,1,0.3333,1
mathura-road_1125820042_0,Mathura Road,Mathura Road,primary,0.006,77.299452,28.508341,,,,,,1,0,0.0,1
unnamed_1126929458_0,unnamed,unnamed,primary,0.042,77.226933,28.711434,,,,,,0,,,0
unnamed_1126929459_0,unnamed,unnamed,primary,0.042,77.227256,28.710604,,,,,,0,,,0
outer-ring-road_1127423677_0,Outer Ring Road,Outer Ring Road,primary,0.782,77.138605,28.713698,,,,,,0,,,0
new-rohtak-road_1127702172_0,New Rohtak Road,New Rohtak Road,primary,0.665,77.188136,28.660121,,,,,,0,,,0
wazirabad-road_1130871949_0,Wazirabad Road,Wazirabad Road,trunk,0.873,77.274179,28.702767,,,,,,0,,,0
unnamed_1131995935_0,unnamed,unnamed,trunk,0.02,77.197415,28.536086,,,,,,8,0,0.0,1
unnamed_1131995937_0,unnamed,unnamed,trunk,0.014,77.197514,28.536246,,,,,,8,0,0.0,1
arihant-marg_1132394876_0,Arihant Marg,Arihant Marg,primary,0.278,77.179976,28.713214,,,,,,0,,,0
arihant-marg_1132394877_0,Arihant Marg,Arihant Marg,primary,0.009,77.180504,28.714434,,,,,,0,,,0
outer-ring-road_1136369667_0,Outer Ring Road,Outer Ring Road,primary,0.389,77.142665,28.725722,,,,,,0,,,0
unnamed_1153197687_0,unnamed,unnamed,primary,0.037,77.300216,28.503391,,,,,,0,,,0
chirag-delhi-flyover_1156936619_0,Chirag Delhi Flyover,Chirag Delhi Flyover,primary,0.101,77.228403,28.541942,,,,,,2,0,0.0,1
ho-chi-minh-marg_1156936620_0,Ho Chi Minh Marg,Ho Chi Minh Marg,primary,0.079,77.227384,28.54208,,,,,,1,0,0.0,1
ho-chi-minh-marg_1156936621_0,Ho Chi Minh Marg,Ho Chi Minh Marg,primary,0.097,77.226563,28.542065,,,,,,0,,,0
ho-chi-minh-marg_1156936622_0,Ho Chi Minh Marg,Ho Chi Minh Marg,primary,0.022,77.227543,28.541955,,,,,,0,,,0
shri-hans-maharaj-flyover_1159133952_0,Shri Hans Maharaj Flyover,Shri Hans Maharaj Flyover,primary,0.149,77.138863,28.670982,,,,,,0,,,0
mahatma-gandhi-marg_1161756195_0,Mahatma Gandhi Marg,Ring Road,primary,0.547,77.197707,28.701475,,,,,,0,,,0
bawana-road_1162609076_0,Bawana road,Bawana road,primary,0.123,77.043887,28.780027,,,,,,0,,,0
unnamed_1162641618_0,unnamed,unnamed,primary,0.023,76.983814,28.614971,,,,,,0,,,0
najafgarh-dhansa-road_1162641619_0,Najafgarh Dhansa Road,Najafgarh Dhansa Road,primary,0.351,76.97685,28.611411,,,,,,0,,,0
najafgarh-dhansa-road_1162641620_0,Najafgarh Dhansa Road,Najafgarh Dhansa Road,primary,0.345,76.977131,28.611509,,,,,,0,,,0
mahatma-gandhi-marg_1162942765_0,Mahatma Gandhi Marg,Ring Road,primary,0.044,77.209298,28.697221,,,,,,0,,,0
mahatma-gandhi-marg_1162978514_0,Mahatma Gandhi Marg,Ring Road,primary,0.106,77.210509,28.696728,,,,,,0,,,0
unnamed_1163972711_0,unnamed,unnamed,primary,0.032,77.081135,28.592369,,,,,,8,0,0.0,1
mathura-road_1164727874_0,Mathura Road,Mathura Road,primary,0.666,77.304637,28.4903,,,,,,0,,,0
najafgarh-nangloi-road_1171106076_0,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,0.892,77.060495,28.673848,,,,1,1,0,,,1
mahatma-gandhi-marg_1174693135_0,Mahatma Gandhi Marg,Ring Road,primary,0.342,77.219663,28.69335,,,,,,0,,,0
unnamed_1181021083_0,unnamed,unnamed,primary,0.003,77.183745,28.73183,,,,,,0,,,0
unnamed_1181021086_0,unnamed,unnamed,primary,0.031,77.182282,28.732211,,,,,,0,,,0
outer-ring-road_1181388031_0,Outer Ring Road,Outer Ring Road,trunk,0.017,77.095207,28.683145,,,,,,0,,,0
outer-ring-road_1181388032_0,Outer Ring Road,Outer Ring Road,trunk,0.017,77.095306,28.682978,,,,,,0,,,0
delhi-gurugram-expressway_1183491326_0,Delhi-Gurugram Expressway,Delhi-Gurugram Expressway,motorway,0.092,77.134225,28.567418,,,,,,8,0,0.0,1
unnamed_1183847099_0,unnamed,unnamed,primary,0.596,77.132424,28.82272,,,,,,0,,,0
grand-trunk-road_1183847106_0,Grand Trunk Road,Grand Trunk Road,trunk,0.146,77.128568,28.835898,1,9,3,,,0,,,1
grand-trunk-road_1183847107_0,Grand Trunk Road,Grand Trunk Road,trunk,0.164,77.128941,28.835345,,,,,,0,,,0
grand-trunk-road_1183847108_0,Grand Trunk Road,Grand Trunk Road,trunk,0.48,77.1261,28.850084,,,,1,1,0,,,1
grand-trunk-road_1183847110_0,Grand Trunk Road,Grand Trunk Road,trunk,0.422,77.12568,28.851171,,,,,,0,,,0
unnamed_1184651603_0,unnamed,unnamed,primary,0.073,77.301408,28.49997,,,,,,0,,,0
mathura-road_1184652573_0,Mathura Road,Mathura Road,trunk,1.011,77.302443,28.496653,,,,,,0,,,0
mathura-road_1184652574_0,Mathura Road,Mathura Road,trunk,0.122,77.300049,28.498762,,,,,,0,,,0
unnamed_1184652575_0,unnamed,unnamed,primary,0.045,77.300404,28.498969,,,,,,0,,,0
unnamed_1184652576_0,unnamed,unnamed,primary,0.031,77.299955,28.499271,,,,,,0,,,0
mathura-road_1184653690_0,Mathura Road,Mathura Road,trunk,0.357,77.301307,28.500577,,,,,,0,,,0
mathura-road_1184653691_0,Mathura Road,Mathura Road,trunk,0.128,77.301634,28.498451,,,,,,0,,,0
mathura-road_1184655602_0,Mathura Road,Mathura Road,trunk,0.103,77.299804,28.502027,,,,,,0,,,0
mathura-road_1184655603_0,Mathura Road,Mathura Road,trunk,0.006,77.299778,28.502497,,,,,,0,,,0
mathura-road_1184655605_0,Mathura Road,Mathura Road,trunk,0.311,77.299291,28.501024,,,,,,0,,,0
mathura-road_1184655606_0,Mathura Road,Mathura Road,trunk,0.079,77.299555,28.499553,,,,,,0,,,0
mehrauli-badarpur-road_1184656816_0,Mehrauli Badarpur Road,Mehrauli Badarpur Road,primary,0.048,77.299186,28.499375,,,,,,0,,,0
nelson-mandela-marg_1185485849_0,Nelson Mandela Marg,Nelson Mandela Marg,primary,0.295,77.169714,28.558145,,,,,,0,,,0
mahatma-gandhi-marg_1186104929_0,Mahatma Gandhi Marg,Ring Road,primary,0.016,77.178389,28.707397,,,,,,0,,,0
new-rohtak-road_1190970208_0,New Rohtak Road,New Rohtak Road,primary,0.301,77.192347,28.65879,,,,,,0,,,0
vikas-marg_1191342262_0,Vikas Marg,Vikas Marg,primary,0.018,77.29853,28.64412,,,,,,0,,,0
outer-ring-road_1193899612_0,Outer Ring Road,Outer Ring Road,primary,0.226,77.145123,28.72797,,,,,,0,,,0
outer-ring-road_1193899613_0,Outer Ring Road,Outer Ring Road,primary,0.006,77.143851,28.726937,,,,,,0,,,0
unnamed_1194649202_0,unnamed,unnamed,primary,0.047,77.183416,28.732259,,,,,,0,,,0
unnamed_1194649204_0,unnamed,unnamed,primary,0.048,77.183639,28.732201,,,,,,0,,,0
arihant-marg_1194649205_0,Arihant Marg,Arihant Marg,primary,0.031,77.182664,28.725791,,,,,,0,,,0
gt-road_1198418680_0,GT Road,GT Road,primary,0.494,77.290177,28.67509,,,,,,0,,,0
