segment_id,road,way_id,highway,km,mid_lon,mid_lat
aurobindo-marg_570427348_0,Aurobindo Marg,570427348,trunk,0.174,77.208752,28.56954
aurobindo-marg_570526063_0,Aurobindo Marg,570526063,trunk,0.034,77.201428,28.54453
aurobindo-marg_570526064_0,Aurobindo Marg,570526064,trunk,0.058,77.201299,28.544581
outer-ring-road_570526065_0,Outer Ring Road,570526065,primary,0.105,77.205838,28.5438
mehrauli-badarpur-road_570526073_0,Mehrauli Badarpur Road,570526073,primary,0.561,77.193443,28.522498
mehrauli-badarpur-road_570526074_0,Mehrauli Badarpur Road,570526074,primary,0.039,77.215806,28.517905
nityanand-marg_570896882_0,Nityanand Marg,570896882,primary,0.669,77.217878,28.666594
palam-marg_571167089_0,Palam Marg,571167089,primary,0.42,77.164952,28.56789
anuvrat-marg_571450090_0,Anuvrat Marg,571450090,trunk,0.095,77.189542,28.527193
anuvrat-marg_571450094_0,Anuvrat Marg,571450094,trunk,0.271,77.189986,28.524864
anuvrat-marg_571450111_0,Anuvrat Marg,571450111,trunk,0.05,77.190045,28.523695
mehrauli-badarpur-road_571904071_0,Mehrauli Badarpur Road,571904071,primary,0.441,77.231193,28.514528
mehrauli-badarpur-road_571904072_0,Mehrauli Badarpur Road,571904072,primary,0.444,77.230603,28.514745
lajpat-nagar-flyover_572511729_0,Lajpat Nagar Flyover,572511729,primary,0.051,77.243428,28.565107
kalkaji-flyover_577665918_0,Kalkaji Flyover,577665918,primary,0.045,77.264169,28.55149
outer-ring-road_577665920_0,Outer Ring Road,577665920,primary,0.078,77.263576,28.55044
vikas-marg_577665921_0,Vikas Marg,577665921,primary,0.009,77.276684,28.630052
aurobindo-marg_578309997_0,Aurobindo Marg,578309997,trunk,0.196,77.209191,28.571573
aurobindo-marg_578309999_0,Aurobindo Marg,578309999,trunk,0.34,77.204504,28.551722
aurobindo-marg_578310002_0,Aurobindo Marg,578310002,trunk,0.393,77.206465,28.555808
aurobindo-marg_578310005_0,Aurobindo Marg,578310005,trunk,0.642,77.203135,28.547791
aurobindo-marg_578310008_0,Aurobindo Marg,578310008,trunk,0.043,77.201279,28.544165
aurobindo-marg_578310016_0,Aurobindo Marg,578310016,trunk,0.018,77.18925,28.527649
anuvrat-marg_580856051_0,Anuvrat Marg,580856051,trunk,0.206,77.1745,28.505732
unnamed_581219448_0,unnamed,581219448,primary,0.112,77.299675,28.499561
mahatma-gandhi-marg_581239050_0,Mahatma Gandhi Marg,581239050,primary,0.087,77.258704,28.57298
mathura-road_581371938_0,Mathura Road,581371938,trunk,1.041,77.300509,28.505957
mathura-road_581371939_0,Mathura Road,581371939,trunk,0.605,77.288028,28.52932
mehrauli-badarpur-road_581371941_0,Mehrauli Badarpur Road,581371941,primary,0.285,77.278243,28.504764
mehrauli-badarpur-road_581371945_0,Mehrauli Badarpur Road,581371945,primary,0.373,77.279818,28.503828
aurobindo-marg_582367349_0,Aurobindo Marg,582367349,trunk,0.249,77.207978,28.567967
aurobindo-marg_582367351_0,Aurobindo Marg,582367351,trunk,0.02,77.201531,28.545018
lajpat-nagar-flyover_583143701_0,Lajpat Nagar Flyover,583143701,primary,0.062,77.242792,28.564969
aurobindo-marg_583143702_0,Aurobindo Marg,583143702,trunk,0.164,77.20917,28.572611
aiims-flyover_583143704_0,AIIMS Flyover,583143704,primary,0.03,77.207896,28.56927
bikaji-cama-place-flyover_583143706_0,Bikaji Cama Place Flyover,583143706,primary,0.073,77.192629,28.569248
moti-bagh-flyover_583917363_0,Moti Bagh Flyover,583917363,primary,0.053,77.175171,28.580185
outer-ring-road_584150744_0,Outer Ring Road,584150744,primary,0.014,77.256771,28.548611
outer-ring-road_584150746_0,Outer Ring Road,584150746,primary,0.159,77.253362,28.547261
nehru-place-flyover_584150748_0,Nehru Place Flyover,584150748,primary,0.131,77.252161,28.5467
mahatma-gandhi-marg_584241781_0,Mahatma Gandhi Marg,584241781,primary,0.087,77.258899,28.572699
mathura-road_584241782_0,Mathura Road,584241782,primary,0.032,77.258523,28.572457
jangpura-road-flyover_584241783_0,Jangpura Road Flyover,584241783,primary,0.094,77.25187,28.581314
mathura-road_584241793_0,Mathura Road,584241793,primary,0.402,77.250452,28.583747
mathura-road_584241794_0,Mathura Road,584241794,primary,0.025,77.257957,28.572729
mahatma-gandhi-marg_584241795_0,Mahatma Gandhi Marg,584241795,primary,0.042,77.257974,28.572451
dwarka-flyover_585189788_0,Dwarka Flyover,585189788,primary,0.261,77.091744,28.583737
moti-bagh-flyover_585446268_0,Moti Bagh Flyover,585446268,primary,0.056,77.177383,28.576095
mahatma-gandhi-marg_585446269_0,Mahatma Gandhi Marg,585446269,primary,0.083,77.184346,28.570014
mahatma-gandhi-marg_585446270_0,Mahatma Gandhi Marg,585446270,primary,0.107,77.185873,28.569849
raj-nagar-flyover_585446271_0,Raj Nagar Flyover,585446271,primary,0.054,77.196475,28.569499
nityanand-marg_585446281_0,Nityanand Marg,585446281,primary,0.267,77.226408,28.668489
aiims-flyover_586186521_0,AIIMS Flyover,586186521,primary,0.071,77.206053,28.56942
abdul-gaffar-khan-marg_586684174_0,Abdul Gaffar Khan Marg,586684174,primary,0.072,77.150867,28.527748
abdul-gaffar-khan-marg_586684175_0,Abdul Gaffar Khan Marg,586684175,primary,1.067,77.144943,28.5319
abdul-gaffar-khan-marg_586684175_1,Abdul Gaffar Khan Marg,586684175,primary,0.727,77.137385,28.537832
delhi-gurugram-expressway_586684183_0,Delhi-Gurugram Expressway,586684183,motorway,1.001,77.111427,28.53551
delhi-gurugram-expressway_586684183_1,Delhi-Gurugram Expressway,586684183,motorway,0.143,77.116129,28.538503
abdul-gaffar-khan-marg_586684196_0,Abdul Gaffar Khan Marg,586684196,primary,0.058,77.12452,28.546759
anuvrat-marg_586684197_0,Anuvrat Marg,586684197,trunk,0.067,77.190155,28.523311
mehrauli-badarpur-road_586684198_0,Mehrauli Badarpur Road,586684198,primary,0.068,77.190282,28.523275
abdul-gaffar-khan-marg_586897204_0,Abdul Gaffar Khan Marg,586897204,primary,0.011,77.176684,28.507783
abdul-gaffar-khan-marg_586897206_0,Abdul Gaffar Khan Marg,586897206,primary,0.575,77.152972,28.526638
nelson-mandela-marg_586897217_0,Nelson Mandela Marg,586897217,primary,0.588,77.14992,28.531281
nelson-mandela-marg_586897218_0,Nelson Mandela Marg,586897218,primary,0.276,77.163729,28.549816
mathura-road_587123752_0,Mathura Road,587123752,primary,0.129,77.302503,28.496774
aurobindo-marg_590522603_0,Aurobindo Marg,590522603,trunk,0.01,77.194776,28.531667
nelson-mandela-marg_590609972_0,Nelson Mandela Marg,590609972,primary,0.053,77.165854,28.552935
nelson-mandela-marg_590609974_0,Nelson Mandela Marg,590609974,primary,0.032,77.171247,28.559572
nelson-mandela-marg_590609976_0,Nelson Mandela Marg,590609976,primary,0.04,77.166096,28.553192
nelson-mandela-marg_590609977_0,Nelson Mandela Marg,590609977,primary,0.565,77.148492,28.529575
abdul-gaffar-khan-marg_590609982_0,Abdul Gaffar Khan Marg,590609982,primary,0.798,77.157188,28.522673
abdul-gaffar-khan-marg_590609983_0,Abdul Gaffar Khan Marg,590609983,primary,0.016,77.176491,28.507684
unnamed_594082008_0,unnamed,594082008,primary,0.47,77.303195,28.494956
mehrauli-badarpur-road_594082024_0,Mehrauli Badarpur Road,594082024,primary,0.008,77.251825,28.51176
unnamed_594082049_0,unnamed,594082049,primary,0.131,77.301569,28.497867
unnamed_594082052_0,unnamed,594082052,primary,0.149,77.301421,28.499249
unnamed_601365248_0,unnamed,601365248,primary,0.301,77.302135,28.498131
bhagwan-mahavir-marg_601402978_0,Bhagwan Mahavir Marg,601402978,primary,0.15,77.067437,28.624935
pankha-road_601402979_0,Pankha Road,601402979,primary,0.157,77.105777,28.607057
cariappa-marg_601402987_0,Cariappa Marg,601402987,primary,1.087,77.15735,28.593292
cariappa-marg_601402987_1,Cariappa Marg,601402987,primary,0.043,77.148972,28.596585
urban-extension-road-ii_602026183_0,Urban Extension Road-II,602026183,trunk,0.527,77.001953,28.656936
urban-extension-road-ii_602026185_0,Urban Extension Road-II,602026185,trunk,0.527,77.00133,28.655538
aurobindo-marg_603648097_0,Aurobindo Marg,603648097,trunk,0.008,77.197413,28.536335
outer-ring-road_604129880_0,Outer Ring Road,604129880,primary,0.055,77.246261,28.544405
nehru-place-flyover_604129881_0,Nehru Place Flyover,604129881,primary,0.062,77.246775,28.544606
mehrauli-badarpur-road_604129885_0,Mehrauli Badarpur Road,604129885,primary,0.209,77.250418,28.51187
abdul-gaffar-khan-marg_605255385_0,Abdul Gaffar Khan Marg,605255385,primary,0.01,77.124146,28.546922
raj-nagar-flyover_605375051_0,Raj Nagar Flyover,605375051,primary,0.025,77.202149,28.569819
raj-nagar-flyover_605375052_0,Raj Nagar Flyover,605375052,primary,0.056,77.197061,28.569671
nityanand-marg_605840543_0,Nityanand Marg,605840543,primary,0.261,77.221652,28.66727
unnamed_605840544_0,unnamed,605840544,trunk,1.186,77.2466,28.6741
unnamed_605840544_1,unnamed,605840544,trunk,0.149,77.238864,28.672535
wazirabad-road_605840549_0,Wazirabad Road,605840549,trunk,0.133,77.259019,28.703818
wazirabad-road_605840550_0,Wazirabad Road,605840550,trunk,0.98,77.312448,28.697887
vikas-marg_605840574_0,Vikas Marg,605840574,primary,0.117,77.274364,28.628567
delhi-dehradun-expressway_605840575_0,Delhi-Dehradun Expressway,605840575,motorway,0.061,77.269353,28.64101
delhi-dehradun-expressway_605840581_0,Delhi-Dehradun Expressway,605840581,motorway,0.033,77.268777,28.646853
unnamed_605840584_0,unnamed,605840584,trunk,0.285,77.264966,28.670516
nityanand-marg_605840585_0,Nityanand Marg,605840585,primary,0.078,77.224971,28.668276
nityanand-marg_605840586_0,Nityanand Marg,605840586,primary,0.051,77.223922,28.667801
unnamed_605840587_0,unnamed,605840587,primary,0.025,77.223971,28.668043
nityanand-marg_605840588_0,Nityanand Marg,605840588,primary,0.038,77.224066,28.668184
nityanand-marg_605840589_0,Nityanand Marg,605840589,primary,0.263,77.226609,28.668667
nityanand-marg_605840590_0,Nityanand Marg,605840590,primary,0.031,77.223726,28.668223
delhi-dehradun-expressway_605958418_0,Delhi-Dehradun Expressway,605958418,motorway,0.027,77.268669,28.646419
dwarka-flyover_608894515_0,Dwarka Flyover,608894515,primary,0.268,77.090512,28.584585
abdul-gaffar-khan-marg_608989223_0,Abdul Gaffar Khan Marg,608989223,primary,1.008,77.128675,28.543385
abdul-gaffar-khan-marg_608989223_1,Abdul Gaffar Khan Marg,608989223,primary,0.111,77.131588,28.53982
unnamed_608989231_0,unnamed,608989231,primary,1.004,77.138477,28.573446
unnamed_608989231_1,unnamed,608989231,primary,0.081,77.143091,28.575785
unnamed_610375780_0,unnamed,610375780,primary,0.021,77.067305,28.625515
unnamed_610375781_0,unnamed,610375781,primary,0.02,77.067146,28.625644
delhi-dehradun-expressway_614020389_0,Delhi-Dehradun Expressway,614020389,motorway,0.052,77.271328,28.628359
delhi-dehradun-expressway_614020390_0,Delhi-Dehradun Expressway,614020390,motorway,0.048,77.271706,28.62795
delhi-dehradun-expressway_614020391_0,Delhi-Dehradun Expressway,614020391,motorway,0.059,77.271435,28.62862
delhi-dehradun-expressway_614020392_0,Delhi-Dehradun Expressway,614020392,motorway,0.041,77.271282,28.628599
ring-road_614071990_0,Ring Road,614071990,trunk,1.032,77.255567,28.645318
ring-road_614071990_1,Ring Road,614071990,trunk,0.171,77.257855,28.641367
sachivalaya-road-flyover_614071991_0,Sachivalaya Road Flyover,614071991,trunk,0.465,77.256938,28.637906
sachivalaya-road-flyover_614071992_0,Sachivalaya Road Flyover,614071992,trunk,0.109,77.246995,28.63332
mahatma-gandhi-marg_614071993_0,Mahatma Gandhi Marg,614071993,trunk,0.226,77.246885,28.631883
sachivalaya-road-flyover_614071994_0,Sachivalaya Road Flyover,614071994,trunk,0.371,77.255499,28.634875
mehrauli-badarpur-road_614072018_0,Mehrauli Badarpur Road,614072018,primary,0.501,77.217665,28.517387
mehrauli-badarpur-road_614072019_0,Mehrauli Badarpur Road,614072019,primary,0.463,77.218212,28.517408
delhi-meerut-expressway_614443768_0,Delhi - Meerut Expressway,614443768,motorway,0.796,77.296186,28.620127
vikas-marg_614443771_0,Vikas Marg,614443771,primary,0.042,77.270979,28.628234
delhi-dehradun-expressway_614443772_0,Delhi-Dehradun Expressway,614443772,motorway,0.018,77.271537,28.627931
vikas-marg_614443773_0,Vikas Marg,614443773,primary,0.009,77.271111,28.628059
shivaji-marg_615472549_0,Shivaji Marg,615472549,primary,0.125,77.067424,28.625742
delhi-loni-road-flyover_615472559_0,Delhi Loni Road Flyover,615472559,trunk,0.08,77.29446,28.700669
delhi-loni-road-flyover_615472563_0,Delhi Loni Road Flyover,615472563,primary,0.023,77.289101,28.701309
wazirabad-road_615472564_0,Wazirabad Road,615472564,trunk,0.061,77.288868,28.701346
wazirabad-road_615472566_0,Wazirabad Road,615472566,trunk,0.189,77.281682,28.702076
doctor-kb-hedgewar-marg_615472569_0,Doctor KB Hedgewar Marg,615472569,primary,0.011,77.227931,28.707625
burari-flyover_615472591_0,Burari Flyover,615472591,trunk,0.246,77.197231,28.728793
doctor-kb-hedgewar-marg_615472595_0,Doctor KB Hedgewar Marg,615472595,trunk,0.785,77.176592,28.734435
wazirabad-road_615472611_0,Wazirabad Road,615472611,trunk,0.129,77.259319,28.703876
unnamed_615472617_0,unnamed,615472617,trunk,1.018,77.244431,28.674399
unnamed_615472617_1,unnamed,615472617,trunk,0.308,77.250681,28.673538
doctor-kb-hedgewar-marg_615472619_0,Doctor KB Hedgewar Marg,615472619,trunk,0.056,77.229383,28.67998
mahatma-gandhi-marg_615472620_0,Mahatma Gandhi Marg,615472620,trunk,0.101,77.229428,28.679512
unnamed_615472621_0,unnamed,615472621,primary,0.191,77.229582,28.679463
doctor-kb-hedgewar-marg_615472622_0,Doctor KB Hedgewar Marg,615472622,trunk,0.06,77.227645,28.703963
burari-flyover_615472624_0,Burari Flyover,615472624,trunk,0.295,77.200677,28.727996
doctor-kb-hedgewar-marg_615472625_0,Doctor KB Hedgewar Marg,615472625,trunk,0.25,77.187027,28.731261
unnamed_615472626_0,unnamed,615472626,primary,0.1,77.182776,28.731989
unnamed_615472628_0,unnamed,615472628,primary,0.118,77.182768,28.732084
doctor-kb-hedgewar-marg_615472631_0,Doctor KB Hedgewar Marg,615472631,trunk,0.275,77.180812,28.732864
bhalswa-flyover_615472635_0,Bhalswa Flyover,615472635,trunk,0.257,77.165412,28.737816
outer-ring-road_615472636_0,Outer Ring Road,615472636,trunk,0.148,77.150064,28.731211
outer-ring-road_615472637_0,Outer Ring Road,615472637,trunk,0.174,77.137055,28.7109
mangolpuri-flyover_615472638_0,Mangolpuri Flyover,615472638,trunk,0.301,77.121935,28.698938
mangolpuri-flyover_615472640_0,Mangolpuri Flyover,615472640,trunk,0.155,77.096045,28.687942
outer-ring-road_615472642_0,Outer Ring Road,615472642,primary,0.185,77.094056,28.676468
outer-ring-road_615472643_0,Outer Ring Road,615472643,primary,0.25,77.092169,28.665142
outer-ring-road_615472644_0,Outer Ring Road,615472644,primary,0.279,77.080752,28.633549
shivaji-marg_615472646_0,Shivaji Marg,615472646,primary,0.052,77.079109,28.63038
aurobindo-marg_615625449_0,Aurobindo Marg,615625449,trunk,0.076,77.195325,28.532575
aurobindo-marg_615625455_0,Aurobindo Marg,615625455,trunk,0.016,77.197371,28.53627
aurobindo-marg_615625460_0,Aurobindo Marg,615625460,trunk,0.024,77.194619,28.531498
aurobindo-marg_615625462_0,Aurobindo Marg,615625462,trunk,0.036,77.194726,28.531807
aurobindo-marg_615625471_0,Aurobindo Marg,615625471,trunk,0.023,77.192536,28.530231
aurobindo-marg_615625473_0,Aurobindo Marg,615625473,trunk,0.421,77.190174,28.528703
aurobindo-marg_615625474_0,Aurobindo Marg,615625474,trunk,0.013,77.192502,28.53009
aurobindo-marg_615625475_0,Aurobindo Marg,615625475,trunk,0.011,77.192662,28.530184
raja-garden-flyover_619116045_0,Raja Garden Flyover,619116045,primary,0.024,77.127077,28.656846
naraina-flyover_619116046_0,Naraina flyover,619116046,primary,0.062,77.136531,28.615819
naraina-flyover_619116047_0,Naraina flyover,619116047,primary,0.349,77.133881,28.627538
mahatma-gandhi-marg-bridge_619116048_0,Mahatma Gandhi Marg Bridge,619116048,primary,0.121,77.132255,28.63175
mahatma-gandhi-marg_619116050_0,Mahatma Gandhi Marg,619116050,primary,0.099,77.129193,28.639715
raja-garden-flyover_619116052_0,Raja Garden Flyover,619116052,primary,0.024,77.126469,28.64701
moti-nagar-flyover_619116058_0,Moti Nagar Flyover,619116058,primary,0.101,77.13462,28.666602
raja-garden-flyover_619116072_0,Raja Garden Flyover,619116072,primary,0.378,77.125442,28.649216
raja-garden-flyover_619116073_0,Raja Garden Flyover,619116073,primary,0.032,77.126053,28.647575
mahatma-gandhi-marg_619116074_0,Mahatma Gandhi Marg,619116074,primary,0.069,77.128834,28.640475
mahatma-gandhi-marg_619116075_0,Mahatma Gandhi Marg,619116075,primary,0.113,77.131507,28.633362
mahatma-gandhi-marg-bridge_619116076_0,Mahatma Gandhi Marg Bridge,619116076,primary,0.065,77.132341,28.631198
naraina-flyover_619116077_0,Naraina flyover,619116077,primary,0.061,77.136374,28.61637
mehrauli-badarpur-road_619116078_0,Mehrauli Badarpur Road,619116078,primary,0.254,77.248672,28.512063
doctor-kb-hedgewar-marg_619372060_0,Doctor KB Hedgewar Marg,619372060,trunk,0.049,77.227302,28.696607
doctor-kb-hedgewar-marg_619372062_0,Doctor KB Hedgewar Marg,619372062,trunk,0.756,77.227549,28.701655
doctor-kb-hedgewar-marg_619372063_0,Doctor KB Hedgewar Marg,619372063,trunk,0.7,77.227415,28.700996
doctor-kb-hedgewar-marg_619372064_0,Doctor KB Hedgewar Marg,619372064,trunk,0.051,77.227139,28.696725
doctor-kb-hedgewar-marg_619372065_0,Doctor KB Hedgewar Marg,619372065,trunk,0.021,77.229396,28.679791
doctor-kb-hedgewar-marg_619372066_0,Doctor KB Hedgewar Marg,619372066,trunk,0.02,77.229283,28.67999
shastri-park-flyover_619372070_0,Shastri Park Flyover,619372070,trunk,0.088,77.256176,28.672648
shastri-park-flyover_619372072_0,Shastri Park Flyover,619372072,trunk,0.03,77.255289,28.6728
shastri-park-flyover_619372073_0,Shastri Park Flyover,619372073,trunk,0.086,77.255261,28.672693
grand-trunk-road_625482866_0,Grand Trunk Road,625482866,trunk,0.043,77.133693,28.818922
grand-trunk-road_625482867_0,Grand Trunk Road,625482867,trunk,0.042,77.134046,28.818696
grand-trunk-road_625482869_0,Grand Trunk Road,625482869,trunk,1.056,77.136828,28.810422
grand-trunk-road_625482869_1,Grand Trunk Road,625482869,trunk,0.42,77.140023,28.807339
grand-trunk-road_625482870_0,Grand Trunk Road,625482870,trunk,1.176,77.132136,28.824035
grand-trunk-road_625482870_1,Grand Trunk Road,625482870,trunk,0.41,77.12965,28.832347
national-highway-24-bypass_627698083_0,National Highway 24 Bypass,627698083,trunk,0.152,77.322239,28.629177
unnamed_627698085_0,unnamed,627698085,trunk,0.093,77.322597,28.628769
barapullah-road-flyover_631785498_0,Barapullah Road Flyover,631785498,trunk,0.192,77.221137,28.577739
barapullah-road-flyover_631785499_0,Barapullah Road Flyover,631785499,trunk,1.124,77.214278,28.573273
barapullah-road-flyover_631785499_1,Barapullah Road Flyover,631785499,trunk,0.019,77.209672,28.572987
barapullah-road-flyover_631786027_0,Barapullah Road Flyover,631786027,trunk,1.033,77.215067,28.573662
barapullah-road-flyover_631788143_0,Barapullah Road Flyover,631788143,trunk,0.098,77.21072,28.573219
delhi-meerut-expressway_631795142_0,Delhi - Meerut Expressway,631795142,trunk,0.467,77.256665,28.598033
